"","X1","zbin","vai","plot"
"43",19,18,0.00473264675015801,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"44",20,19,0.00326449411027835,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"45",21,20,0.116750651445288,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"46",22,21,0,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"47",23,22,0.000528626165344107,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"48",24,23,0.0441507639767743,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"49",25,24,0.0400842316344904,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"50",1,0,0,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"51",2,1,0.0618140379979276,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"52",3,2,0.655106589446558,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"53",4,3,0.437520205341206,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"54",5,4,0.63939263535635,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"55",6,5,0.262240215494946,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"56",7,6,0.293296588674746,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"57",8,7,0.0682053681570027,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"58",9,8,0.0980026380211051,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"59",10,9,0.190804272351061,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"60",11,10,0.160798355625124,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"61",12,11,0.123149823575888,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"62",13,12,0.179233467750296,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"63",14,13,0.251141349462486,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"64",15,14,0.0293177950531421,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"65",16,15,0.0412535621012031,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"66",17,16,0.0164014704686069,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"67",18,17,0.0360971421989423,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"68",19,18,0.0778959505904151,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"69",20,19,0.0965908894172302,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"70",21,20,0.148516312667828,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"71",22,21,0.140900013620901,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"72",23,22,0.0720001086999747,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"73",24,23,0.0400841058774989,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"74",25,24,0.00693005726779639,"hbef_ise_2017_p1_t4_output_hit_matrix.csv"
"75",1,0,0,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"76",2,1,0.0172660258668195,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"77",3,2,0.386927785673888,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"78",4,3,0.375565577087169,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"79",5,4,0.417571853896908,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"80",6,5,0.735511627011814,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"81",7,6,0.833437939470742,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"82",8,7,0.424383990134785,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"83",9,8,0.0899275187457543,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"84",10,9,0.411374081748129,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"85",11,10,0.319104462283522,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"86",12,11,0.0915731331915225,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"87",13,12,0.135586603065456,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"88",14,13,0.0879469495919075,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"89",15,14,0.0918572693322593,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"90",16,15,0.126110949019664,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"91",17,16,0.131650588335953,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"92",18,17,0.383263496372746,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"93",19,18,0.476472455533209,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"94",20,19,0.16758715291,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"95",21,20,0.304102203257047,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"96",22,21,0.0149496019358898,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"97",23,22,0.142078911491158,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"98",24,23,0.0563449075613277,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"99",25,24,0.0254775514347007,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"100",26,25,0.140074325935444,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"101",27,26,0.0635203732234891,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"102",28,27,0.0031114208092387,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"103",1,0,0,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"104",2,1,0.112956009220024,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"105",3,2,0.289921667375873,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"106",4,3,0.263658314764652,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"107",5,4,0.622869683348405,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"108",6,5,0.769716612614262,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"109",7,6,0.865938894667672,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"110",8,7,1.17020333241623,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"111",9,8,0.533351564827947,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"112",10,9,0.492447999064983,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"113",11,10,0.517264476802685,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"114",12,11,0.242918521640845,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"115",13,12,0.0679224050623348,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"116",14,13,0.565998289172617,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"117",15,14,0.271544152020844,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"118",16,15,0.0688798861750424,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"119",17,16,0.13599541412473,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"120",18,17,0.245001066025426,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"121",19,18,0.0879309736795322,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"122",20,19,0.215167211733362,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"123",21,20,0.00150937735702303,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"124",22,21,0.0467037443582238,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"125",23,22,0.0555135043898694,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"126",24,23,0.0651886686647841,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"127",25,24,0,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"128",26,25,0.0030147529011008,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"129",1,0,0,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"130",2,1,0.0537203455663475,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"131",3,2,0.604280524123871,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"132",4,3,0.892447907326444,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"133",5,4,0.682257006824789,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"134",6,5,0.668589223243483,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"135",7,6,0.240828183794202,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"136",8,7,0.264532397287332,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"137",9,8,0.6243345852442,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"138",10,9,0.301559797529369,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"139",11,10,0.29827533747227,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"140",12,11,0.150214916907091,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"141",13,12,0.154360890682986,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"142",14,13,0.0769584794627905,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"143",15,14,0.291571653779581,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"144",16,15,0.357297507895035,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"145",17,16,0.32111270876289,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"146",18,17,0.0650625614306166,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"147",19,18,0.111654740471669,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"148",20,19,0.337483949430464,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"149",21,20,0.251846244807366,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"150",22,21,0.222912036276587,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"151",23,22,0.379822723016283,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"152",24,23,0.345838902063139,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"153",25,24,0.157322146744446,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"154",26,25,0.00132281151987761,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"155",27,26,0.00264562303975521,"hbef_ise_2017_p10_t2_output_hit_matrix.csv"
"156",1,0,0,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"157",2,1,0.0347207369047772,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"158",3,2,0.563822517041276,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"159",4,3,0.935042261281976,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"160",5,4,0.624317648233262,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"161",6,5,0.497227257489993,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"162",7,6,0.64021196592653,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"163",8,7,0.956854337775523,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"164",9,8,0.351206452593362,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"165",10,9,0.301238215698862,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"166",11,10,0.441060928926205,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"167",12,11,0.525179969006669,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"168",13,12,0.0753418312545139,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"169",14,13,0.0452717871032225,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"170",15,14,0.249119247866438,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"171",16,15,0.132357669919798,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"172",17,16,0.152917317101039,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"173",18,17,0.135503891077243,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"174",19,18,0.0302629131618271,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"175",20,19,0.0356844890702571,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"176",21,20,0.141918777038008,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"177",22,21,0.0340693288776098,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"178",23,22,0.0663024655948578,"hbef_ise_2017_p10_t3_output_hit_matrix.csv"
"179",1,0,0,"hbef_ise_2017_p10_t4_output_hit_matrix.csv"
"180",2,1,0,"hbef_ise_2017_p10_t4_output_hit_matrix.csv"
"181",3,2,0.332743314275243,"hbef_ise_2017_p10_t4_output_hit_matrix.csv"
"182",4,3,0.772848186026666,"hbef_ise_2017_p10_t4_output_hit_matrix.csv"
"183",5,4,0.898472932888563,"hbef_ise_2017_p10_t4_output_hit_matrix.csv"
"184",6,5,0.8900226224109,"hbef_ise_2017_p10_t4_output_hit_matrix.csv"
"185",7,6,0.747236501338893,"hbef_ise_2017_p10_t4_output_hit_matrix.csv"
"186",8,7,0.690127381504901,"hbef_ise_2017_p10_t4_output_hit_matrix.csv"
"187",9,8,0.365869135293661,"hbef_ise_2017_p10_t4_output_hit_matrix.csv"
"188",10,9,0.483842796723471,"hbef_ise_2017_p10_t4_output_hit_matrix.csv"
"189",11,10,0.419400371299559,"hbef_ise_2017_p10_t4_output_hit_matrix.csv"
"190",12,11,0.337211900491386,"hbef_ise_2017_p10_t4_output_hit_matrix.csv"
"191",13,12,0.297762978035243,"hbef_ise_2017_p10_t4_output_hit_matrix.csv"
"192",14,13,0.276704213437472,"hbef_ise_2017_p10_t4_output_hit_matrix.csv"
"193",15,14,0.603770670674597,"hbef_ise_2017_p10_t4_output_hit_matrix.csv"
"194",16,15,0.0879400319219621,"hbef_ise_2017_p10_t4_output_hit_matrix.csv"
"195",17,16,0.177452646699768,"hbef_ise_2017_p10_t4_output_hit_matrix.csv"
"196",18,17,0.104656740495011,"hbef_ise_2017_p10_t4_output_hit_matrix.csv"
"197",19,18,0.0565690757671541,"hbef_ise_2017_p10_t4_output_hit_matrix.csv"
"198",20,19,0.10460513149781,"hbef_ise_2017_p10_t4_output_hit_matrix.csv"
"199",21,20,0.125000917068091,"hbef_ise_2017_p10_t4_output_hit_matrix.csv"
"200",1,0,0,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"201",2,1,0.0270985694368096,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"202",3,2,0.249189692498943,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"203",4,3,0.516864864484369,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"204",5,4,0.634723825408688,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"205",6,5,0.72451020512455,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"206",7,6,0.42533905366011,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"207",8,7,0.545291826471149,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"208",9,8,0.641325775804396,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"209",10,9,0.479906446819155,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"210",11,10,0.430883707909654,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"211",12,11,0.691689360798282,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"212",13,12,0.148972194944569,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"213",14,13,0.110227494775397,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"214",15,14,0.174977624854576,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"215",16,15,0.251526097788036,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"216",17,16,0.257098708549079,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"217",18,17,0.225270870282552,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"218",19,18,0.193848839524401,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"219",20,19,0.0295907135574516,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"220",21,20,0.0415642960013692,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"221",22,21,0.0615897471105,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"222",23,22,0.188844571375142,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"223",24,23,0.0307113708406342,"hbef_ise_2017_p10_t5_output_hit_matrix.csv"
"224",1,0,0,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"225",2,1,0,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"226",3,2,0.116200447894253,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"227",4,3,0.308769185282381,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"228",5,4,0.216907051795822,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"229",6,5,0.474012868050997,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"230",7,6,1.02326464357411,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"231",8,7,1.36556970497936,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"232",9,8,1.40401640630946,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"233",10,9,0.994525849001539,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"234",11,10,0.731503537676964,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"235",12,11,0.118367000949633,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"236",13,12,0.0347986991611867,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"237",14,13,0.0667498378512933,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"238",15,14,0,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"239",16,15,0,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"240",17,16,0,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"241",18,17,0.0704598942128443,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"242",19,18,0.0859561105341718,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"243",20,19,0.211925131869948,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"244",21,20,0.29642803978634,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"245",22,21,0.0563417846333605,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"246",23,22,0.0561928440542879,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"247",24,23,0.0911004910247371,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"248",25,24,0.00551843861130876,"hbef_ise_2017_p2_t1_output_hit_matrix.csv"
"249",1,0,0,"hbef_ise_2017_p2_t2_output_hit_matrix.csv"
"250",2,1,0.0500576359593726,"hbef_ise_2017_p2_t2_output_hit_matrix.csv"
"251",3,2,0.137139295170675,"hbef_ise_2017_p2_t2_output_hit_matrix.csv"
"252",4,3,0.410827565733279,"hbef_ise_2017_p2_t2_output_hit_matrix.csv"
"253",5,4,0.435927796339563,"hbef_ise_2017_p2_t2_output_hit_matrix.csv"
"254",6,5,0.449652872800402,"hbef_ise_2017_p2_t2_output_hit_matrix.csv"
"255",7,6,0.988006627421941,"hbef_ise_2017_p2_t2_output_hit_matrix.csv"
"256",8,7,1.31495731372272,"hbef_ise_2017_p2_t2_output_hit_matrix.csv"
"257",9,8,0.586855932151914,"hbef_ise_2017_p2_t2_output_hit_matrix.csv"
"258",10,9,0.595061708036876,"hbef_ise_2017_p2_t2_output_hit_matrix.csv"
"259",11,10,0.654337468745631,"hbef_ise_2017_p2_t2_output_hit_matrix.csv"
"260",12,11,0.485231466566912,"hbef_ise_2017_p2_t2_output_hit_matrix.csv"
"261",13,12,0.607706985100605,"hbef_ise_2017_p2_t2_output_hit_matrix.csv"
"262",14,13,0.227815653370418,"hbef_ise_2017_p2_t2_output_hit_matrix.csv"
"263",15,14,0.066441037100073,"hbef_ise_2017_p2_t2_output_hit_matrix.csv"
"264",16,15,0.0950308462211203,"hbef_ise_2017_p2_t2_output_hit_matrix.csv"
"265",17,16,0.031792781425211,"hbef_ise_2017_p2_t2_output_hit_matrix.csv"
"266",18,17,0.0906804852867583,"hbef_ise_2017_p2_t2_output_hit_matrix.csv"
"267",19,18,0.298812206515981,"hbef_ise_2017_p2_t2_output_hit_matrix.csv"
"268",20,19,0.107435049178594,"hbef_ise_2017_p2_t2_output_hit_matrix.csv"
"269",21,20,0.145173030700235,"hbef_ise_2017_p2_t2_output_hit_matrix.csv"
"270",1,0,0,"hbef_ise_2017_p2_t3_output_hit_matrix.csv"
"271",2,1,0.00698071116800678,"hbef_ise_2017_p2_t3_output_hit_matrix.csv"
"272",3,2,0.282527683302074,"hbef_ise_2017_p2_t3_output_hit_matrix.csv"
"273",4,3,0.47030636644498,"hbef_ise_2017_p2_t3_output_hit_matrix.csv"
"274",5,4,0.393237040919114,"hbef_ise_2017_p2_t3_output_hit_matrix.csv"
"275",6,5,0.538157446698536,"hbef_ise_2017_p2_t3_output_hit_matrix.csv"
"276",7,6,1.5146330985011,"hbef_ise_2017_p2_t3_output_hit_matrix.csv"
"277",8,7,1.07121697577864,"hbef_ise_2017_p2_t3_output_hit_matrix.csv"
"278",9,8,0.636467710797574,"hbef_ise_2017_p2_t3_output_hit_matrix.csv"
"279",10,9,0.579514005933853,"hbef_ise_2017_p2_t3_output_hit_matrix.csv"
"280",11,10,0.50556587911653,"hbef_ise_2017_p2_t3_output_hit_matrix.csv"
"281",12,11,0.41767130665415,"hbef_ise_2017_p2_t3_output_hit_matrix.csv"
"282",13,12,0.079827651983357,"hbef_ise_2017_p2_t3_output_hit_matrix.csv"
"283",14,13,0.052169036676039,"hbef_ise_2017_p2_t3_output_hit_matrix.csv"
"284",15,14,0.0391530385449588,"hbef_ise_2017_p2_t3_output_hit_matrix.csv"
"285",16,15,0.222175094050685,"hbef_ise_2017_p2_t3_output_hit_matrix.csv"
"286",17,16,0.231175184313509,"hbef_ise_2017_p2_t3_output_hit_matrix.csv"
"287",18,17,0.00106744510452642,"hbef_ise_2017_p2_t3_output_hit_matrix.csv"
"288",19,18,0.163421373511428,"hbef_ise_2017_p2_t3_output_hit_matrix.csv"
"289",20,19,0.151364779304043,"hbef_ise_2017_p2_t3_output_hit_matrix.csv"
"290",21,20,0.130308272597933,"hbef_ise_2017_p2_t3_output_hit_matrix.csv"
"291",1,0,0,"hbef_ise_2017_p2_t4_output_hit_matrix.csv"
"292",2,1,0.0280755982221579,"hbef_ise_2017_p2_t4_output_hit_matrix.csv"
"293",3,2,0.193856001740465,"hbef_ise_2017_p2_t4_output_hit_matrix.csv"
"294",4,3,0.520644906442445,"hbef_ise_2017_p2_t4_output_hit_matrix.csv"
"295",5,4,0.601525843240211,"hbef_ise_2017_p2_t4_output_hit_matrix.csv"
"296",6,5,1.17264885555129,"hbef_ise_2017_p2_t4_output_hit_matrix.csv"
"297",7,6,0.882802054913061,"hbef_ise_2017_p2_t4_output_hit_matrix.csv"
"298",8,7,1.26680646526246,"hbef_ise_2017_p2_t4_output_hit_matrix.csv"
"299",9,8,1.27300420980072,"hbef_ise_2017_p2_t4_output_hit_matrix.csv"
"300",10,9,0.410784027381222,"hbef_ise_2017_p2_t4_output_hit_matrix.csv"
"301",11,10,0.401894936697125,"hbef_ise_2017_p2_t4_output_hit_matrix.csv"
"302",12,11,0.14649458727603,"hbef_ise_2017_p2_t4_output_hit_matrix.csv"
"303",13,12,0.241614716924211,"hbef_ise_2017_p2_t4_output_hit_matrix.csv"
"304",14,13,0,"hbef_ise_2017_p2_t4_output_hit_matrix.csv"
"305",15,14,0.136108626201339,"hbef_ise_2017_p2_t4_output_hit_matrix.csv"
"306",16,15,0,"hbef_ise_2017_p2_t4_output_hit_matrix.csv"
"307",17,16,0.0513456687326644,"hbef_ise_2017_p2_t4_output_hit_matrix.csv"
"308",18,17,0.112208240666691,"hbef_ise_2017_p2_t4_output_hit_matrix.csv"
"309",19,18,0.155349255070677,"hbef_ise_2017_p2_t4_output_hit_matrix.csv"
"310",20,19,0.0306989754771982,"hbef_ise_2017_p2_t4_output_hit_matrix.csv"
"311",21,20,0.106615926377135,"hbef_ise_2017_p2_t4_output_hit_matrix.csv"
